,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2013-01-08,77.5596226987,77.7269469564,76.5277298156,76.8345062934,8112400.0,77.6357168595,77.4949083728,1.72653030269,-1.57125509012,-0.185071532946,75.9091865568,79.3622471622,44.9786002248,-114322.650688,1.39001102932,37.334971812
2013-01-07,77.8106221434,78.6193881322,77.531726068,77.7269474642,7399000.0,77.6918331127,77.5114608305,1.72505870189,-0.843886803443,-0.140423199557,75.9667744108,79.4168918146,46.7413171508,-26267.2799496,1.38885699127,33.6247701491
2013-01-04,78.0337270975,78.3405035783,77.7269478275,77.9500635732,7117400.0,77.7219719271,77.5060598279,1.73304826117,-1.36362360003,-0.167035059479,75.9889236659,79.4550201883,46.5180706528,2955.96727576,1.36226289946,30.053876178
2013-01-03,78.089503631,78.3962828973,77.5875057589,78.0058401078,11243400.0,77.7706727699,77.4949312239,1.75866575527,0.397960355998,-0.180509495596,76.0120070147,79.5293385252,46.8924154054,562610.37048,1.37346339154,26.8206742506
2013-01-02,76.7787296139,77.9500635732,76.3882896092,77.9500635732,13536600.0,77.7564599001,77.4821256953,1.75830287681,0.369699846326,-0.236003155472,75.9981570233,79.5147627769,50.2889531007,681668.073272,1.43164144591,23.5694521283
2012-12-31,73.7109665162,74.8822976717,73.48785914,74.8822976717,9623600.0,77.7432563341,77.4703972012,1.75818329325,-1.90019439421,-0.426404327992,75.9850730409,79.5014396274,28.235880161,16393.7027877,1.35990664404,19.489768245
2012-12-28,74.1571873127,74.8265178116,73.8782996047,73.9061883755,9574700.0,77.8111204197,77.5352658764,1.67853174219,0.755422733594,-0.640351604568,76.1325886775,79.4896521618,19.9867912193,-82332.767427,1.3074695117,22.5365651054
2012-12-27,74.519736236,75.021736886,73.7946282148,74.7707379554,9481400.0,77.7841410363,77.6262258441,1.74824451001,3.68345149896,-0.812035557956,76.0358965263,79.5323855463,29.1055061381,-72190.490297,1.30655724105,28.0667494531
2012-12-26,75.4400663535,75.5516242235,74.2408492316,74.5476284936,8007000.0,77.6525891971,77.6977963978,2.0888095823,2.63494770412,-0.966863061041,75.5637796148,79.7413987794,26.2813058588,-132399.689032,1.29358529297,32.4179557939
2012-12-24,75.9141749619,76.0257328312,75.0496258771,75.495846199,4567200.0,77.5584839219,77.7767528739,2.28410119123,2.51015676484,-1.11592106551,75.2743827307,79.8425851131,27.5849001773,-305615.558606,1.2687415245,37.9446536674
2012-12-21,76.7508474142,77.0018463557,74.7707418633,76.0257365716,20445200.0,77.468835466,77.8339220022,2.41364282985,3.26015207138,-1.26055621731,75.0551926362,79.8824782959,27.7863080467,-181321.333638,1.29334958915,43.1528398984
2012-12-20,76.2872564492,77.0851266255,76.094665104,77.0576190788,9498700.0,77.3524014635,77.8792427452,2.56003167548,3.24654195882,-1.42836748342,74.792369788,79.912433139,29.9651614875,684.40972048,1.19878423178,48.0137192094
2012-12-19,77.5528528044,77.6904152978,76.2047079026,76.3147628496,12820100.0,77.2364535364,77.8998360949,2.64595589733,3.05394307901,-1.60055965108,74.5904976391,79.8824094337,29.2253672397,-415523.14211,1.21450617117,53.2352609126
2012-12-18,77.9105254614,77.9930618573,75.9295831787,76.8650268462,22935400.0,77.1273841407,77.9395647067,2.74639351984,3.2740546601,-1.69947738047,74.3809906209,79.8737776605,35.357144552,-387165.159713,1.17520145883,59.4529536205
2012-12-17,78.7083961628,78.9009985125,77.7179373966,77.9655548393,10635000.0,77.0104536171,77.9664971514,2.8265070062,2.88887351846,-1.8248777928,74.1839466109,79.8369606233,46.9924953735,-87379.4019945,1.1182099478,65.0397608435
2012-12-14,78.5708332553,78.7909431507,78.0755983718,78.4332707612,6854600.0,76.9072795629,77.9665207697,2.84302935897,3.5216722953,-1.98943142096,74.0642502039,79.7503089219,49.0196199186,-20179.9779034,1.09462772573,70.555149259
2012-12-13,78.7083977741,79.011044072,78.2406814321,78.7083977741,10812600.0,76.7815055523,77.954822049,2.85090751845,4.29203125499,-2.16496741842,73.9305980339,79.6324130708,45.9558678211,132661.82275,1.116244377,75.1194664841
2012-12-12,78.2406796101,79.286178229,77.6629083294,78.6808883964,12580400.0,76.6282187218,77.9359342673,2.85884103992,3.5216722953,-2.36613127075,73.7693776819,79.4870597617,55.8558519341,-72488.8863323,1.1830618614,79.6074656662
2012-12-11,79.3687141622,79.6163316033,77.552852928,77.8830067647,12593400.0,76.5024447113,77.9172625791,2.84261113356,3.19151323264,-2.55948774507,73.6598335777,79.3450558448,51.8032749226,-217663.514999,1.10838338749,84.0113993156
2012-12-10,79.3136881152,79.6163316541,78.9560129751,79.1486043183,9390100.0,76.3884620958,77.9181211741,2.84918209897,4.56715826788,-2.71811621968,73.5392799968,79.2376441948,64.9304935124,65252.9301818,1.05925294637,89.662350186
2012-12-07,78.5158069205,79.3136880932,78.3782416754,79.2861777956,8021800.0,76.2253493005,77.8872800837,2.81585197318,3.76929325409,-2.90030693624,73.4094973274,79.0412012737,76.8674907114,42573.8481646,1.27346137804,92.1052655003
2012-12-06,78.9010007383,79.3136909838,78.2681895857,78.4882994874,9304000.0,76.0907316843,77.8522178149,2.75351251104,2.88887019487,-3.07111283333,73.3372191733,78.8442441954,79.1757256227,-113068.730257,1.37958274654,90.3256887615
2012-12-05,79.3687156432,79.5888255412,78.6258633079,78.8184519029,11246000.0,75.9875577488,77.8362749291,2.71419063422,2.61374318198,-3.16406681857,73.2733671146,78.701748383,76.2003957921,-123862.734245,1.45819126711,86.1593451165
2012-12-04,79.5888239625,79.974003897,78.6533802973,79.3412065217,8491900.0,75.894209778,77.8116574372,2.65757921579,1.56825388581,-3.2828049414,73.2366305622,78.5517889938,73.1463094196,-86002.6712782,1.52500788491,80.6218287153
2012-12-03,80.5517747626,80.6618297093,79.698867497,79.8089224436,7043700.0,75.8382007107,77.7733204947,2.59810250218,2.8338414687,-3.36403210948,73.2400982085,78.4363032128,76.1224345902,119442.967853,1.54072982719,75.6434766384
2012-11-30,79.8639505397,80.5517767757,79.3412081028,80.2216229338,18757700.0,75.7369920868,77.722299736,2.49066958852,1.98094440515,-3.4231820538,73.2463224982,78.2276616753,72.7095797032,205124.526602,1.58003379291,69.9987545498
2012-11-29,79.5337945111,80.0565396867,79.2861770717,79.5613048084,8887100.0,75.6662440723,77.6596561696,2.38443353829,0.192588909023,-3.51109946649,73.281810534,78.0506776106,72.4950997389,122692.51695,1.65667767607,65.0978511403
2012-11-28,78.1031181852,79.2036346614,77.9380371373,79.1210982642,8028400.0,75.659365897,77.6119928451,2.37303215858,0.412700490114,-3.60527217628,73.2863337384,78.0323980556,69.9010247252,58346.9921188,1.68419068851,58.7978323928
2012-11-27,78.7359124632,79.1210951427,78.2681851358,78.4057613835,7092200.0,75.6446265938,77.5741683069,2.35192218771,-0.0550187553925,-3.69515331532,73.2927044061,77.9965487815,61.3508552484,-78650.0687688,1.71170425292,51.9895417436
2012-11-26,78.7083967634,78.9835355112,78.2957092765,78.5708342677,6806500.0,75.6465915493,77.5533250818,2.35433621008,0.247617635194,-3.80613561275,73.2922553392,78.0009277594,62.4765481401,43135.9216069,1.72742573251,47.0026233738
2012-11-23,77.9655532879,79.3136871733,77.7179358491,79.3136871733,4862900.0,75.6377480623,77.5278220159,2.34338477334,2.118504588,-3.85968914379,73.294363289,77.9811328357,66.9847288648,109410.913111,1.73921758787,41.6861518017
2012-11-21,77.7454422425,77.7729497883,77.1951785235,77.6078797518,7119800.0,75.5620871842,77.4830607131,2.25275136566,-1.32062627984,-3.90660328119,73.3093358185,77.8148385499,59.1002156131,108269.413428,1.72546137342,34.9697323617
2012-11-20,76.9475663284,77.6629111308,76.2872586311,77.5803637269,10176200.0,75.6092524085,77.4799322222,2.31026065797,-1.84337757511,-3.87432934855,73.2989917505,77.9195130664,60.3960443408,956522.422131,1.76280115505,29.3600659459
2012-11-19,74.0862104593,76.8100023642,74.0036685593,76.7824920659,17136500.0,75.6750873219,77.4774149857,2.3932846126,-3.90684678975,-3.82452017717,73.2818027093,78.0683719345,58.3333438195,1228915.2959,1.73921834192,23.0160354468
2012-11-16,71.0322581035,73.3433542348,70.922208658,73.1507656419,13026900.0,75.8146175644,77.494832681,2.56776421911,-7.59360193997,-3.76301635363,73.2468533453,78.3823817835,38.743457153,201173.411914,1.59182692508,16.430178379
2012-11-15,70.5920488227,71.3624169465,69.7666601035,71.0872864564,15418000.0,76.0858176336,77.6037132981,2.67477306819,-9.65708112539,-3.61954172659,73.4110445655,78.7605907018,23.5483456147,-345200.280533,1.51321919806,13.4233166989
2012-11-14,73.1507652457,73.5359451812,71.6375502988,71.9126807895,11443400.0,76.4307133881,77.7670424017,2.62858350462,-8.9692502988,-3.45141091549,73.8021298835,79.0592968927,24.1721740397,-142035.696596,1.48177570559,12.948823491
2012-11-13,72.5179675866,74.0586983782,72.5179675866,72.9856894341,8661900.0,76.7510437559,77.9137773621,2.60400532446,-7.01582524212,-3.30414214874,74.1470384315,79.3550490804,22.8124853718,-92940.4165447,1.51321919904,13.4694231269
2012-11-12,73.6735151397,74.0586978352,72.5454801028,72.7655845002,8411300.0,77.0016089432,78.0372960025,2.56553024752,-6.98831254083,-3.20123123338,74.4360786956,79.5671391907,27.5659215269,-21313.6676663,1.47784547269,13.8849928033
2012-11-09,72.8756307148,74.2787989469,71.9952159098,73.81107712,13024700.0,77.2511915339,78.169427297,2.47655340491,-5.25499241807,-3.04967469955,74.774638129,79.7277449388,26.9340347401,56283.0522704,1.47784625531,13.4766349219
2012-11-08,73.4809241621,74.1412345847,72.820610988,73.2608197706,9260300.0,77.4388698345,78.2786659097,2.40426087558,-7.20842079833,-2.89568444643,75.034608959,79.8431307101,19.9999477618,-296977.983974,1.40316834676,13.8614980844
2012-11-07,74.7465202218,75.0216507062,73.4258938951,73.5909721861,12907700.0,77.6963134345,78.4044342689,2.32493713425,-7.62111131767,-2.73176647386,75.3713763002,80.0212505687,25.6544346985,-233439.73529,1.37369063064,17.4440666947
2012-11-06,75.1041943698,75.9846091871,74.9666263735,75.0766813208,9980300.0,77.9684959815,78.5250799029,2.27202358194,-5.69519563869,-2.54115011717,75.6964723996,80.2405195635,31.7507474773,77167.2180327,1.31669840641,20.3556243296
2012-11-05,74.416369081,75.0766822644,73.8936183926,74.9115984659,8290700.0,78.1718958258,78.6115112959,2.25843613711,-6.41053916658,-2.39640044913,75.9134596887,80.4303319629,31.5475777449,-26212.5592381,1.30883721102,21.5675718173
2012-11-02,75.681963999,75.9020738897,74.3888534705,74.4163665191,8234400.0,78.4008436532,78.7042466953,2.24054571526,-6.49308391763,-2.27929288093,76.1602979379,80.6413893684,35.9331308545,-32253.4238768,1.3245590804,22.4678332705
2012-11-01,74.8290622598,75.7920217395,74.8290622598,75.1592161011,7846100.0,78.6327395074,78.8117190329,2.14694053187,-4.51214283608,-2.19487576541,76.4857989755,80.7796800392,32.6581947106,63583.3893879,1.41299369068,22.7766857339
2012-10-31,74.6639859856,75.6269372029,74.5814440869,74.691493532,9793500.0,78.7938874658,78.9032661406,2.04340666299,-3.71426785151,-2.11865381732,76.7504808028,80.8372941288,28.2827836034,-125894.452832,1.42674996612,21.9905424352
2012-10-26,75.6819680412,75.6819680412,74.0862111546,74.5814460505,11329900.0,78.9265398891,79.008830902,1.88136170717,-4.20949647471,-2.03997857766,77.0451781819,80.8079015962,24.6575244235,-150676.590558,1.47784562959,23.3143366129
2012-10-25,76.3147657385,76.5899044913,75.2692670927,75.5168845415,9462200.0,79.0768790489,79.1197998144,1.67854417292,-3.0539497262,-1.98422320331,77.398334876,80.7554232218,26.6009582527,-104407.708162,1.40316734987,27.1503106912
2012-10-24,76.1772005709,76.4798468615,74.7740350702,75.5994292925,11844200.0,79.185948682,79.2101040465,1.53142649361,-2.22855206956,-1.8697690439,77.6545221883,80.7173751756,26.7989939069,-310956.296384,1.36779264131,30.733973527
2012-10-23,77.1951812442,77.4427986869,75.4343488452,76.2047087209,10755600.0,79.2655398273,79.3006027639,1.38945489902,-4.01691421287,-1.80180906746,77.8760849283,80.6549947263,27.9792460725,-139151.55201,1.30883591171,34.7392685196
2012-10-22,77.0301113114,77.8555000375,76.8100014147,77.7729526359,7498900.0,79.4090010492,79.3781989084,1.26337187227,-1.04549926695,-1.68527396966,78.1456291769,80.6723729215,38.7811312698,-88347.358166,1.22236663083,39.0416158842
2012-10-19,78.2957073173,78.4057622636,76.8925335747,76.9750809749,10267000.0,79.4463403087,79.4184331412,1.22818723512,-3.63171645327,-1.59544032107,78.2181530736,80.6745275438,35.190627575,-272057.9704,1.23808876586,41.2912269448
2012-10-18,78.9009972026,79.1210960906,78.1306235819,78.2406785286,7456900.0,79.5760444678,79.4796738378,1.14659680318,-2.52908794949,-1.4917995078,78.4294476646,80.7226412709,45.3125053086,-42407.027974,1.23612296272,44.3712833701
2012-10-17,79.1210984537,79.6163333452,78.7634260586,79.3687158994,7578000.0,79.6663690374,79.5107282789,1.13708212431,-0.912150076187,-1.37976662268,78.5292869131,80.8034511617,43.9393845105,84889.3378286,1.27935758802,44.5926292731
2012-10-16,78.7359163263,78.9560152212,78.1031189347,78.7083977741,6753700.0,79.6989458258,79.5142877072,1.14129717665,-2.44162095749,-1.30957363502,78.5576486492,80.8402430025,36.3363366632,33794.2505504,1.31669656747,45.1420788065
2012-10-15,78.2957100951,78.5158089894,77.5528550036,78.4607801389,7105600.0,79.7861465743,79.5344867034,1.15599268848,-1.7657617122,-1.20963574728,78.6301538858,80.9421392628,37.6470437757,196491.045867,1.30883648121,47.730768517
2012-10-12,77.2502104599,78.5983526284,77.2227001619,78.3232166325,12592500.0,79.8492094926,79.5613983123,1.12885739204,-2.31074784337,-1.13926228853,78.7203521006,80.9780668846,34.6478830105,-421392.088323,1.34421118899,50.1049540077
2012-10-11,79.2861798595,79.3687162574,76.6174112942,77.1951825853,27567600.0,79.9317362013,79.5924323603,1.09718665606,-2.24368771122,-1.01730678014,78.8345495452,81.0289228574,29.4832149314,-664320.417572,1.30687172631,54.5858725857
2012-10-10,79.6988686579,80.0565410487,78.7634249851,78.9285060316,9448900.0,80.0118679053,79.6525175368,0.963740814623,-1.81409339885,-0.833452273027,79.0481270906,80.9756087199,45.6591546199,-283265.038589,1.21647220746,60.2887394822
2012-10-09,80.5242577719,80.7718752156,79.011042811,79.423741302,14303500.0,80.0766569552,79.6706643147,0.949078771359,-1.7262774296,-0.699234368962,79.1275781839,81.0257357266,55.4572203061,-228004.948005,1.23219355427,63.9650433491
2012-10-08,80.6343100072,80.7993910498,80.2491300793,80.6893388557,5366200.0,80.1383097206,79.6768532454,0.961088132547,-0.243386701546,-0.591501806721,79.177221588,81.0993978531,61.2377792485,-3657.1609788,1.15162060546,63.9830694192
2012-10-05,81.0745214221,81.267112767,80.4417212883,80.7443675818,9632400.0,80.1470021028,79.6514760915,0.967336713442,0.490668653866,-0.543094194432,79.1796653893,81.1143388162,62.619840736,-20122.9446999,1.173237412,62.1701937192
2012-10-04,80.9369589267,81.4321938139,80.551776237,80.7443675818,11831500.0,80.1294782223,79.6240836275,0.960534743847,0.979555861986,-0.547880278867,79.1689434784,81.0900129661,65.5882712417,80715.8408664,1.20468070069,59.8998972846
2012-10-03,80.2766522512,81.1295485347,80.0290348051,80.8819310883,9163000.0,80.0944940843,79.596004593,0.955133356169,2.82826780356,-0.513393313494,79.1393607282,81.0496274405,52.8435812065,126399.438787,1.36975899583,55.9716598425
2012-10-02,80.1390771707,80.6618306063,79.3962220931,80.0015146763,8232700.0,79.9934845199,79.5637738587,1.01636250234,0.671289305178,-0.436098768147,78.9771220176,81.0098470223,54.8752891612,111139.277969,1.39530710747,55.7937176402
2012-10-01,79.038563247,80.4967521392,79.0110446942,79.7538970411,9837300.0,79.9695099019,79.5528022301,1.02405436391,-0.934378264907,-0.274902559589,78.945455538,80.9935642658,46.8813028381,-264922.752227,1.47195040691,54.7509196479
2012-09-28,80.1941045677,80.3866959143,78.6258634974,79.0660695381,20100600.0,80.0028805542,79.5477619471,1.0319616734,-3.68644937968,-0.0712836061753,78.9709188808,81.0348422276,43.5216347399,-449230.820174,1.41239060924,56.7642299644
2012-09-27,81.377165673,81.4046842245,79.9740029411,80.4692405689,10793700.0,80.1345394606,79.5598351878,1.13775370848,-2.90798085354,0.145522920367,78.9967857521,81.2722931691,50.7698275623,-54901.1066398,1.33892284113,58.7357524934
2012-09-26,80.8544221184,81.514729796,80.7718747171,81.2120835038,8041900.0,80.2383959197,79.5370416585,1.29174019018,-2.13798416546,0.304020039203,78.9466557295,81.5301361099,50.2510473976,-24438.1907498,1.32597452667,57.7941644028
2012-09-25,81.6247870067,82.2300768542,80.7718769595,80.7718769595,10089000.0,80.314752497,79.4950580547,1.40927073107,-1.84483995595,0.479143209503,78.9054817659,81.7240232281,52.122845586,-20018.878847,1.35051691535,56.7374457412
2012-09-24,80.8269027516,81.6247839221,80.7443663564,81.3221376325,9459200.0,80.3806396383,79.463055595,1.47311353315,-2.13656499133,0.644417724942,78.9075261051,81.8537531714,52.7090021658,328430.419494,1.30650168185,55.3051227417
2012-09-21,80.4142155399,81.1570706364,79.8089256928,80.9094504368,18029800.0,80.4569455308,79.4164591688,1.57546859311,-1.92454968233,0.768272038832,78.8814769377,82.032414124,55.4530537777,427336.415542,1.34449878602,52.7265493735
2012-09-20,78.405761455,79.8089214286,78.2957065096,79.6713589372,9116400.0,80.5256794481,79.3790385192,1.63673207337,-2.48361455265,0.882847509383,78.8889473747,82.1624115214,46.046978934,100009.483793,1.36642217455,49.0289128239
2012-09-19,78.8459674086,78.9009962571,78.2681851358,78.4057613835,9643600.0,80.6143799678,79.3717117382,1.65590434504,-3.09735252472,1.05298012043,78.9584756228,82.2702843128,39.1885713029,-25914.3185844,1.31265726921,48.8927663378
2012-09-18,78.5433250851,79.1486039069,78.295707645,78.7909425252,7578300.0,80.7249997008,79.3959225227,1.60558910447,-3.49983629053,1.24282414801,79.1194105964,82.3305888053,41.44899636,174658.764574,1.31595828417,51.404049276
2012-09-17,77.4703177948,78.7359153152,77.4703177948,78.5708342677,16074600.0,80.8499938541,79.4110858696,1.58555248063,-3.55698214532,1.5019481723,79.2644413734,82.4355463347,43.5187164489,-485068.464608,1.34040095676,53.1958668463
2012-09-14,80.4142134909,80.4142134909,77.222699782,77.8279813621,21398900.0,80.9770289307,79.4321461138,1.5379612603,-6.58136518988,1.77713681938,79.4390676704,82.514990191,42.39177492,-447993.862531,1.30626265561,54.6170307041
2012-09-13,78.8184519092,80.2766517839,78.7909443624,80.2216229338,10700900.0,81.2120776875,79.4723532392,1.54177786493,-4.54080882407,2.02103793923,79.6702998225,82.7538555524,58.9986430865,-87083.7541979,1.29558547435,56.2793371798
2012-09-12,81.1020405094,81.1020405094,78.763425804,78.8184519029,12511800.0,81.3742494312,79.4535733847,1.66743043733,-4.96619214435,2.25608744514,79.7068189939,83.0416798685,47.8531961003,-298168.813934,1.30392787556,51.2375074144
2012-09-11,80.7969246747,81.1500208487,80.4981505711,80.6067974282,10200500.0,81.5516134363,79.4694922042,1.6495322859,-4.45440538176,2.51003054217,79.9020811504,83.2011457222,49.6454132545,40216.1307906,1.25522776602,48.6625382981
2012-09-10,80.2265430725,81.0142157884,80.1993874704,80.7697664781,9983400.0,81.7106993428,79.440986545,1.76574126439,-4.12847725276,2.73785751162,79.9449580784,83.4764406072,42.596369476,-53008.3020441,1.38715278948,43.4443945907
2012-09-07,81.1500190866,81.2858215441,80.0364166633,80.2808659756,10625700.0,81.858144959,79.4076817231,1.85440515013,-5.1334353346,2.94388909798,80.0037398089,83.7125501091,38.5542372944,-6802.1195115,1.38909266911,41.2668291653
2012-09-06,80.6611201086,81.3129903716,80.4166707969,81.1500187316,9295900.0,82.0414819352,79.3857960479,1.94427353788,-3.55809887251,3.13484981581,80.0972083974,83.9857554731,41.3276071916,59200.3610745,1.35223165151,40.9786875154
2012-09-05,80.49814676,80.9870480904,80.1450614647,80.2265418511,9460900.0,82.168556895,79.3415771966,1.99934695643,-3.74822832285,3.29193241355,80.1692099385,84.1679038514,40.4347721995,474496.502905,1.35223152958,39.7035300048
2012-09-04,79.6018397286,80.8512473205,79.5746732619,80.6339644758,34717700.0,82.3024221922,79.3193962549,1.98996286108,-2.71610319337,3.48731236503,80.3124593311,84.2923850533,39.075661684,-109203.551855,1.37357247089,38.2839521876
2012-08-31,80.9327244754,81.122862581,79.3302234424,79.4388702965,39110300.0,82.3994258777,79.2864476384,1.97173590527,-4.372927504,3.67235749388,80.4276899724,84.371161783,36.2637164629,-778528.908982,1.32313061486,37.7396457815
2012-08-30,80.9870487391,81.2314980478,80.4709918036,80.7425994305,29284600.0,82.55560186,79.2826272846,1.90044834685,-2.85191516641,3.92913971467,80.6551535131,84.4560502068,43.9814728265,-126725.932968,1.26298716057,37.5501362879
2012-08-29,81.258665586,81.6117508879,80.9870498077,81.1500187316,7560700.0,82.6574559731,79.2460342332,1.87594804071,-3.58525594937,4.15936812764,80.7815079323,84.5334040138,48.5260669675,86288.4730146,1.2823882876,34.8982833211
2012-08-28,80.4166713287,81.3129909083,80.1178972302,80.9327255572,7799200.0,82.7855008284,79.1983123622,1.89153845239,-3.88403032511,4.37694347506,80.893962376,84.6770392808,44.5887239501,120496.429461,1.29596886702,30.7887076853
2012-08-27,80.1722212566,80.5524730242,79.8462915582,80.253698928,8893200.0,82.9242161971,79.1548406622,1.89304990588,-4.50873282985,4.58551362161,81.0311662913,84.817266103,42.2121394847,365303.568516,1.30566807407,28.1453597871
2012-08-24,77.863536574,79.92776978,76.8857366087,79.7648117199,14176900.0,83.0852423696,79.1272986457,1.84871902116,-4.69885563301,4.79253401376,81.2365233485,84.9339613908,33.2023363572,95158.6938554,1.44341393779,24.8848163437
2012-08-23,79.3573902271,79.656164323,78.0536632847,78.0536632847,13400500.0,83.2530586423,79.1113198829,1.74659272335,-5.81245864025,5.0167116783,81.5064659189,84.9996513656,23.0936344066,-475039.150062,1.28238819181,25.6600777916
2012-08-22,80.0635760328,80.6339659166,79.031462134,79.3302253711,15412300.0,83.4606464508,79.1378292121,1.42076355016,-4.61737775525,5.23513683147,82.0398829007,84.881410001,31.6963341919,-576691.819602,1.25134710471,30.0499384303
2012-08-21,82.7525193598,82.9154909991,80.4166703931,80.688275306,12719700.0,83.6255527992,79.133006954,1.16930936201,-1.90127456188,5.45015748081,82.4562434372,84.7948621612,31.9100393196,-398822.616557,1.2552270646,31.4151274803
2012-08-20,83.3228979235,83.4587030951,82.6167164621,82.7525189177,10881900.0,83.6934554622,79.0940253783,1.04053547052,-0.380255577094,5.64167929496,82.6529199916,84.7339909327,39.4665912234,-79142.9016636,1.1407627038,36.5086472876
2012-08-17,83.2685745704,83.4587018086,82.7253511741,83.3772214225,7334900.0,83.7070360185,79.0023281208,1.03023041742,-0.054324124495,5.76824972276,82.6768056011,84.7372664359,39.8921126106,60816.7353697,1.13688313829,39.6020313618
2012-08-16,82.4809145642,83.3500676692,82.2636208558,83.3500676692,6582200.0,83.7089761658,78.8926748678,1.02963728215,0.651869552383,5.86671684682,82.6793388836,84.7386134479,43.686844731,-14961.7070539,1.16598386006,43.1603914315
2012-08-15,83.2142515261,83.4315452342,82.3179428199,82.6167169155,7274400.0,83.6856951103,78.7809538298,1.04530360519,0.434576377996,5.96629449402,82.6403915052,84.7309987155,43.6868273298,-32174.6854763,1.17762349086,45.6760563958
2012-08-14,82.9969677578,83.5401911587,82.8611653029,83.4587026238,5464900.0,83.6701745254,78.6848134507,1.06480787735,1.49385526074,6.08496293219,82.6053666481,84.7349824028,50.5154229508,98584.5466979,1.18926400204,47.9053443334
2012-08-13,82.2092990395,82.9426469735,81.9920161948,82.8340001191,6941200.0,83.6168225518,78.5651596806,1.11216750773,0.59753545711,6.17624241751,82.5046550441,84.7289900595,45.2879290169,127368.59718,1.22030450048,48.3173472185
2012-08-10,81.3944672433,82.3994227992,81.3673007766,82.1549734898,8752000.0,83.5954819998,78.458164559,1.13327732652,0.0,6.25173638799,82.4622046733,84.7287593263,42.7396465772,-26575.6977229,1.25910636401,50.5446645542
2012-08-09,82.1006512312,82.1549733001,81.4216253731,81.5031139082,10089500.0,83.5954819998,78.3655069564,1.13327732652,0.46174010204,6.29583677171,82.4622046733,84.7287593263,34.4646685389,-79711.3615947,1.28626754603,53.4408300077
2012-08-08,81.74756626,82.5352281327,81.2043455559,82.2907788157,8498200.0,83.5789912818,78.2868653107,1.1676887979,2.66178239247,6.34962040616,82.4113024839,84.7466800798,36.9747046569,-347563.390417,1.29208735534,59.4708473139
2012-08-07,84.4636653338,84.6537925716,81.9376891752,82.127816413,13482600.0,83.483927625,78.1865103739,1.36767377166,2.58029786752,6.36466756639,82.1162538533,84.8516013966,36.2605714777,-388196.890017,1.26880763064,64.7167915706
2012-08-06,84.7624318572,85.1970192795,84.409346552,84.409346552,5706500.0,83.3917741297,78.0877246439,1.53867243269,5.75814781012,6.39620968082,81.853101697,84.9304465624,49.6428624496,68143.9690639,1.12524177903,71.5050387992
2012-08-03,84.6266292996,84.9525698661,84.3550216674,84.7624317578,7876000.0,83.1861259936,77.9292781724,1.76568417227,5.97542104295,6.392718025,81.4204418214,84.9518101659,55.7093541349,-35057.8431496,1.1194209712,75.0977352673
2012-08-02,84.6537971751,84.9797268818,83.3500701995,83.7846440472,8460600.0,82.9727180992,77.7580105625,1.92227266582,4.59022400198,6.3805080313,81.0504454334,84.8949907651,48.8281685051,-96998.0034454,1.07673925023,77.3982430175
2012-08-01,85.3599741842,85.7673951265,84.8710755718,85.06120281,15616200.0,82.8087815277,77.6069577434,2.04244204145,5.81245864025,6.39034704774,80.7663394863,84.8512235692,67.5676454594,-11418.9710273,1.05345975845,82.5362491729
2012-07-31,85.4957810572,85.6587499801,84.8710772642,84.8982437309,6851200.0,82.6011937192,77.4201229651,2.09961411894,5.59517543664,6.38047361365,80.5015796002,84.7008078381,61.904813131,17835.8495739,1.04763923698,82.2554172017
2012-07-30,84.653795056,85.4957816979,84.3550209588,85.4143013102,7104700.0,82.401366025,77.2326897611,2.13878960807,6.08407593913,6.37563427787,80.2625764169,84.5401556331,63.7736282937,229696.72126,1.0786804199,82.6094143516
2012-07-27,84.3821770475,85.2241718187,84.2463745933,84.7081176041,19520000.0,82.1840775986,77.027624115,2.13039288032,5.56801835978,6.35178609616,80.0536847183,84.3144704789,63.9098315068,255069.138671,1.08062065164,82.2404535517
2012-07-26,83.3772246892,84.4636688026,83.1599418423,83.974770174,11287900.0,81.9852198,76.8351185982,2.14587697397,5.05195413325,6.33607875961,79.8393428261,84.131096774,62.7907451033,38327.4712262,1.04375967257,83.2974754318
2012-07-25,84.0562491349,84.382178833,83.2414208151,83.3500676692,8399600.0,81.8047928667,76.6561688577,2.18443800013,4.67170187974,6.30014407414,79.6203548666,83.9892308668,60.493907358,-18570.1058744,1.03600015173,85.4124704933
2012-07-24,84.2192160261,84.8167533411,83.3228964731,83.8117978005,10658600.0,81.637946371,76.488391559,2.23975021862,6.24703501824,6.2578422342,79.3981961524,83.8776965896,62.2880822052,-108229.186336,1.0243593208,87.6650598449
2012-07-23,84.2463739774,84.7081169849,83.3228961101,83.5945145969,10097100.0,81.4148379775,76.3048361527,2.32471755905,6.70877512028,6.16324923764,79.0901204184,83.7395555365,61.471887614,-146865.555953,0.946755785019,89.7966809292
2012-07-20,84.6266278272,85.1155264469,84.1648956739,84.735274681,11379500.0,81.175238866,76.122126107,2.43486058009,9.11044981578,6.07139824207,78.740378286,83.6100994461,79.5651540108,-4748.33684301,0.935114806072,92.5552889536
