,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2013-03-08,211.289587504,213.289154077,211.045742799,212.703919957,8838100.0,202.940893176,196.03889822,3.33453260504,12.4487895624,11.6377004718,199.606360571,206.275425781,87.9845964638,182233.164953,2.39000155633,74.4960120086
2013-03-07,207.656233935,208.924263956,207.656233935,208.75354974,4566400.0,202.496293549,195.621202583,2.76604953184,10.0465661521,11.4875669128,199.730244017,205.262343081,85.4319949705,74893.7244575,2.25609250372,69.2414162695
2013-03-06,205.973666271,208.095164947,205.92490367,208.070775112,5052000.0,202.137487615,195.29205065,2.56889266912,10.3555837501,11.4208132549,199.568594946,204.706380284,78.753626816,109866.596549,2.30547403242,63.049401259
2013-03-05,204.973891997,206.339442335,204.461810316,205.63227855,5643000.0,201.767645338,194.971761992,2.4244245494,7.505847259,11.3134438145,199.343220789,204.192069887,61.7016154536,16363.5530137,2.40946366953,57.6146001358
2013-03-04,205.120195339,205.290890046,203.340105584,203.827797433,4636900.0,201.499579365,194.704564545,2.39608103109,6.98344002743,11.1974345196,199.103498333,203.895660396,55.8912781929,-43557.4286186,2.32163585916,55.7495395584
2013-03-01,205.315280473,205.656669888,203.559561041,205.315280473,3823200.0,201.250170792,194.475897902,2.50570666172,10.1400088542,10.9709255651,198.74446413,203.755877454,64.7963289426,-1957.66187078,2.30322887671,55.9068247304
2013-02-28,205.388431229,206.632068967,204.900739383,205.851752748,3967600.0,200.888027619,194.20421732,2.62628047696,11.8859728884,10.6363000721,198.261747142,203.514308096,69.0507816665,22434.1746885,2.33301979268,54.6319045047
2013-02-27,204.534963174,205.973665949,203.92533922,205.437211501,4326800.0,200.463528587,193.912281023,2.75184644934,13.06796837,10.3118910864,197.711682138,203.215375036,62.7147440688,20531.102447,2.38213770923,52.5606756633
2013-02-26,205.068897258,205.601078105,204.343214795,204.754436873,6451100.0,199.996815431,193.623417722,2.97609445989,11.3934015156,10.0140230419,197.020720971,202.972909891,61.8874283844,102128.425801,2.39478997714,51.3311372033
2013-02-25,202.722484698,206.109064172,202.432218967,204.560915767,9028000.0,199.589908234,193.344427499,3.07863179472,11.1515097774,9.77382663495,196.511276439,202.668540029,63.4146128476,155465.324209,2.48291037593,50.5837132688
2013-02-22,200.037412228,202.408021703,199.021442268,202.408021703,4421300.0,199.191640028,193.06329506,3.13257491382,8.51480743573,9.51531753314,196.059065114,202.324214941,44.3548729388,71799.640348,2.46908704697,49.6069585639
2013-02-21,198.029671428,200.472831029,197.691016384,199.722951485,4424600.0,198.887539762,192.82907685,3.22082655718,6.62800558208,9.25601139383,195.666713205,202.108366319,40.0,15294.4379391,2.40515622905,50.6064353436
2013-02-20,199.21496411,200.545411378,198.779547379,199.166594149,4023800.0,198.650825277,192.656287315,3.39595525289,7.49885607272,9.07458127653,195.254870024,202.04678053,43.8111294915,261.006016375,2.34986659671,55.5813352802
2013-02-19,199.722950836,200.569592071,198.827922706,199.021443674,4401900.0,198.383008989,192.493111605,3.64065012343,7.03922622172,8.91827956416,194.742358865,202.023659112,41.548200256,18452.3824919,2.33949866928,60.3567078521
2013-02-15,198.924681147,200.134172065,197.473294465,199.142399188,5094100.0,198.131608052,192.329484106,3.83289787406,7.23275008391,8.69411714121,194.298710178,201.964505926,46.6374306991,-7491.66214647,2.37751020416,65.8854177367
2013-02-14,199.045637672,199.118202289,197.42492226,198.319935864,5360900.0,197.873295549,192.158723758,4.00223377304,8.97441799691,8.52936109349,193.871061776,201.875529322,48.8795211172,-116368.830163,2.34986539001,71.067134379
2013-02-13,200.932439646,201.198530068,198.126430378,199.384293682,6663100.0,197.552780621,192.004297832,4.31246985772,8.15197396195,8.35987386236,193.240310763,201.865250478,54.8523333849,-91541.8530366,2.32394852364,77.0305763769
2013-02-12,201.924234696,202.625722507,201.34366695,202.045171695,4526900.0,197.261638694,191.819324052,4.45699659662,12.0465194048,7.99727508153,192.804642097,201.71863529,63.1067445742,9022.37368239,2.14425356466,81.7832881071
2013-02-11,201.198533045,202.553158059,200.835680925,202.214500596,3557600.0,196.831405858,191.563021239,4.55841135094,16.8361130548,7.4965106741,192.272994507,201.389817209,66.7168437247,28219.9138616,2.31185479531,83.9954143378
2013-02-08,200.327696142,202.964396054,200.255131524,201.488817115,5331600.0,196.230116106,191.296050302,4.91824500671,17.6343814188,7.09029785858,191.311871099,201.148361112,68.5632729653,-14207.4021143,2.45181086543,85.3483942375
2013-02-07,201.875845875,201.948412912,199.553625686,200.908248284,5619600.0,195.600316769,191.040576635,5.33161091679,14.2961740221,6.66133345162,190.268705853,200.931927686,69.6844497971,-21007.8088446,2.35159578845,87.5928282887
2013-02-06,200.569591781,202.601546226,200.376087746,201.972606102,4482700.0,195.089739126,190.793251221,5.48674862809,15.3121612091,6.29148350045,189.602990498,200.576487754,76.4314048917,27099.6264748,2.35159582179,89.7851604472
2013-02-05,200.811484122,203.10952898,200.617980087,201.585577668,4952800.0,194.542876225,190.5130495,5.53816580902,13.5946855012,5.97880123235,189.004710416,200.081042034,71.9071787725,-76439.6532183,2.29630480659,90.1952305196
2013-02-04,202.770875106,203.714275616,200.593786587,200.835679935,5933300.0,194.057351743,190.235525307,5.49360865383,10.6918937048,5.64078841413,188.563743089,199.550960397,70.5488394337,-51720.6760582,2.25138033999,91.2363049796
2013-02-01,203.206291256,204.996332996,203.012767869,204.10130245,5481100.0,193.675498397,189.969840785,5.37532221141,14.2961740221,5.29283104449,188.300176185,199.050820608,83.3859518551,86044.2651405,2.1200652591,92.6927830584
2013-01-31,200.835680263,202.504785012,200.49702522,202.504785012,5740500.0,193.164920753,189.615646834,5.01524884489,13.4979249479,4.95253406521,188.149671908,198.180169598,82.4706739291,28861.250588,2.10278705593,92.8314279277
2013-01-30,201.512992611,202.045171041,200.424458026,201.005008837,4657600.0,192.682852005,189.292590743,4.7245338508,10.0387785713,4.60705412238,187.958318154,197.407385856,82.3824407191,19376.0427121,2.10278680034,92.4765078295
2013-01-29,199.747146982,201.779082069,199.505251215,201.609753339,4929700.0,192.324324199,188.999028213,4.44206432449,12.1190849973,4.20519067409,187.882259874,196.766388523,84.0751490358,68910.1586733,2.1390713551,92.5075771151
2013-01-28,199.239160434,200.787308822,198.51345862,200.255130394,4564600.0,191.891499734,188.682950326,4.07943002659,13.256030454,3.83831218376,187.812069708,195.970929761,82.4856786236,62960.118902,2.14771109611,92.4302596797
2013-01-25,197.715193763,199.239162019,197.642626726,198.706983588,5461600.0,191.418070075,188.392902752,3.8347180696,11.0063758367,3.52454594958,187.583352006,195.252788145,83.7694586373,16692.3338468,2.29630569426,92.5352879821
2013-01-24,198.368326136,198.416696097,197.013684207,197.715191362,5157200.0,191.024985224,188.134388443,3.61786471969,9.67592580768,3.27364239987,187.407120504,194.642849944,71.9671144116,50310.538255,2.37578652847,91.1023167068
2013-01-23,198.053847322,198.779549136,195.15107635,198.126431291,9368000.0,190.679416445,187.894253168,3.41138336461,9.33727076052,3.04782466438,187.268033081,194.09079981,76.0868884564,120597.502012,2.37578540493,91.4117647246
2013-01-22,194.909184005,197.76358261,194.086720494,196.844357405,6967300.0,190.345942489,187.637791687,3.0984750438,8.56318082313,2.72775726877,187.247467446,193.444417533,80.3068359974,94376.4410147,2.48636724028,90.5496753603
2013-01-18,194.715660227,195.272033312,194.183479379,195.175271619,5579900.0,190.040114603,187.407036372,2.84559300246,9.14374965402,2.40206912229,187.1945216,192.885707605,80.1545748165,68361.4772504,2.47254414043,86.5473419661
2013-01-17,193.21588339,194.788224014,192.877228349,193.965779859,4044600.0,189.713552115,187.212331677,2.75776855037,8.87767673349,2.03062237107,186.955783565,192.471320666,68.095204449,18560.4029414,2.59522096443,79.6889909104
2013-01-16,192.441810168,192.90142398,191.909651091,192.369243131,2925800.0,189.396492232,187.04306182,2.76111452004,9.99038864975,1.71392184724,186.635377712,192.157606752,65.2061704327,-15985.0556394,2.65915040653,75.2495368368
2013-01-15,192.393440192,193.651301086,191.788694726,193.361035358,3910400.0,189.039692637,186.909565283,2.99806583742,10.42582354,1.46429914239,186.0416268,192.037758475,64.0506274719,-10529.9617801,2.72480952268,72.6025673818
2013-01-14,193.965779071,194.836614955,193.167510224,193.409405989,3828100.0,188.667341797,186.74786427,3.0875819718,10.8128519745,1.1912904862,185.579759825,191.754923768,57.6966692187,5713.48121709,2.77837391645,70.7185459962
2013-01-11,194.401198041,194.497959735,192.248306595,193.893214267,3692600.0,188.281168512,186.580897976,3.14811550096,11.3450308839,0.861137937729,185.133053011,191.429284013,59.7014999553,47979.1278116,2.8457594966,70.4672904335
2013-01-10,192.973987134,193.67549429,192.199915361,193.094945903,4393300.0,187.875988837,186.397620531,3.12908889596,11.8772097932,0.481610032871,184.746899941,191.005077733,59.7014999553,24814.7405394,2.8008365834,69.5494374847
2013-01-09,191.643560353,192.707900277,190.579203495,191.667738076,4822100.0,187.451802773,186.229757348,3.19964695545,12.2400542898,0.0652129208787,184.252155818,190.651449729,51.62374703,-5522.24034558,2.85612767927,68.2425517938
2013-01-08,191.01462228,192.030589833,189.635802605,191.982217453,6285200.0,187.014657977,186.093458646,3.43015330758,13.9930012431,-0.280416104793,183.58450467,190.444811285,55.4729023397,81203.7389339,2.85785586323,68.5234970499
2013-01-07,189.15199287,192.248304144,187.894129568,191.909649104,5820900.0,186.514907933,185.945861547,3.68917156834,13.1532487175,-0.578874050739,182.825736365,190.204079501,59.7502745393,25803.2781315,2.86822380139,68.3545744488
2013-01-04,191.208146016,191.619368099,188.910101127,189.345517867,5374100.0,186.04514905,185.796383912,3.81217346797,8.64716599619,-0.942444243012,182.232975582,189.857322518,53.5269783586,-17484.1737171,2.71098929105,66.8328446393
2013-01-03,190.45824794,191.401648451,190.095415174,191.23231972,5473500.0,185.736321693,185.707427666,3.88447680439,13.0273219381,-1.25769760077,181.851844889,189.620798498,57.3333323207,219404.72079,2.65569827488,67.2384153824
2013-01-02,188.256982933,190.555006022,188.087654203,189.99865229,7377200.0,185.271060195,185.5689506,3.98079210155,12.5848187023,-1.67395469308,181.290268094,189.251852297,52.8409091645,235559.688569,2.69198412712,66.4556674021
2012-12-31,183.467389452,185.475149235,181.991810517,185.378387541,6236600.0,184.821602385,185.457923618,4.13472464618,9.49892230879,-2.13552568295,180.686877738,188.956327031,41.5492654926,-3360.04618763,2.46218069702,67.0496572463
2012-12-28,185.450954044,186.176655857,183.588345273,183.854435696,3725600.0,184.482355159,185.459917127,4.46392916688,10.1806249734,-2.49076756678,180.018425992,188.946284326,43.9189152783,-56240.5940214,2.50537552479,70.7857065154
2012-12-27,187.047493418,187.603847154,184.289854082,186.612074262,4576600.0,184.11876141,185.500157254,4.90935862062,13.1060850781,-2.74518367242,179.20940279,189.028120031,54.7368731209,-22799.7049348,2.47081896763,76.8422027042
2012-12-26,187.579670093,188.184415556,185.813803663,186.660444893,3054000.0,183.650686943,185.472287931,5.27407480864,11.7879061379,-3.06192562346,178.376612134,188.924761752,61.4193195036,-48504.5640824,2.47945878117,81.3978172904
2012-12-24,188.716574628,188.958487327,187.531278357,187.990892167,2375000.0,183.229690295,185.442507713,5.49094517625,13.0704126673,-3.36981363345,177.738745119,188.720635472,64.0646184997,-7745.9360649,2.52438169338,84.0944658684
2012-12-21,188.861730671,190.167980887,187.555478034,190.143786231,10730000.0,182.762889843,185.378634465,5.62512747944,14.6479241095,-3.72664870431,177.137762363,188.388017322,73.3533067396,37301.245746,2.52956469355,86.461101689
2012-12-20,189.635799698,189.998651814,188.377919459,189.805128428,4298900.0,182.239749696,185.259199691,5.59432497027,14.6449066286,-4.09434437929,176.645424726,187.834074666,72.8658515408,-34713.9272237,2.45872256074,86.9623724736
2012-12-19,191.474231235,191.764496963,188.982665407,189.006860064,5152900.0,181.716717317,185.145259569,5.54520059451,12.911635304,-4.32418989295,176.171516722,187.261917911,73.7463152617,-11283.8637305,2.57794294585,87.8188802095
2012-12-18,189.684172301,191.643559699,189.514843571,190.966230266,5340500.0,181.255587484,185.048471596,5.4525929855,10.7234022676,-4.41983846393,175.802994499,186.70818047,85.5439427259,120950.58337,2.59176680107,88.687285784
2012-12-17,187.628040217,189.539038303,187.313579833,189.490668341,5956500.0,180.872608832,184.900147638,5.11118258973,6.58666471631,-4.60982891879,175.761426242,185.983791422,85.5108299391,63052.0109242,2.60409847903,88.0548249264
2012-12-14,186.902338247,188.232785524,186.079894093,186.99909994,4364600.0,180.637370806,184.785089855,4.84446703357,5.31780160961,-4.85409517409,175.792903773,185.48183784,78.4822196804,-24668.2299194,2.53227202201,85.2582423839
2012-12-13,187.942503518,189.055249689,187.120056942,187.700607751,4639700.0,180.44744932,184.729597436,4.68752270109,7.45777975322,-5.06576060281,175.759926619,185.134972021,72.285490217,-25116.4771783,2.59255257082,84.2149898666
2012-12-12,189.393907494,189.684173222,187.77317513,188.039265554,4219500.0,180.181100043,184.655131404,4.46681033515,7.94027907797,-5.2903718971,175.714289708,184.647910378,77.5237719161,3024.08592078,2.63584565824,83.9769861017
2012-12-11,189.12781557,189.248754987,187.289384528,188.789160531,7333000.0,179.897518648,184.570310748,4.19311126163,8.69017405459,-5.52970154757,175.704407386,184.090629909,81.7634539926,131962.765595,2.665455258,82.0070384941
2012-12-10,189.635799159,190.119588272,187.313579005,188.281176582,9276400.0,179.587155289,184.464568603,3.81517970897,8.39796892301,-5.73191918397,175.77197558,183.402334998,82.7520984583,153396.252648,2.71900850207,79.0730040502
2012-12-07,187.507083965,187.628040315,185.354192531,186.031521965,8086500.0,179.287227827,184.368908332,3.41556327424,4.66188669473,-5.92499420545,175.871664553,182.702791101,82.7119204883,138967.232269,2.58626332603,75.4254339389
2012-12-06,182.71751299,185.813804943,182.693315914,185.088103126,6580200.0,179.120731874,184.327236231,3.1801391132,3.83834865073,-6.01294172434,175.94059276,182.300870987,81.971650306,81479.3196909,2.58978583909,70.3368388028
2012-12-05,183.491583717,184.797836338,181.798303674,182.378854482,5349700.0,178.983647993,184.308165702,2.99045228147,-0.501169126481,-6.03706586387,175.993195712,181.974100275,72.3796550458,-4938.41367989,2.53794048244,64.2574092479
2012-12-04,181.580586808,183.370628554,180.685558679,182.935211818,6109700.0,179.001546891,184.356522368,3.01294169252,-1.11955980664,-5.97438523866,175.988605198,182.014488583,74.6425411075,13090.4537697,2.56857109068,59.3622775563
2012-12-03,183.467387477,183.491582133,181.870869139,182.596554015,6638100.0,179.041531169,184.392146397,3.07389047738,-2.10554028202,-5.56784642498,175.967640692,182.115421647,71.5189317374,55865.8300348,2.50692821481,53.5151475409
2012-11-30,180.225963218,183.201301228,179.911483481,182.548183383,7369800.0,179.116729037,184.437151505,3.18772604054,-12.0793672331,-5.0887799861,175.929002996,182.304455077,72.0063473218,102731.149164,2.51103654176,48.0945644523
2012-11-29,181.096796693,182.403049315,180.274333185,181.21773611,4873900.0,179.548135009,184.484497002,4.29453883752,-15.3757267171,-4.59913261507,175.253596172,183.842673847,65.6264317059,106452.530778,2.46099484749,42.1533769692
2012-11-28,177.965253834,179.763344082,177.437809233,179.427683787,7155400.0,180.097268106,184.566375789,5.3654416665,-18.1487255006,-4.19684561717,174.73182644,185.462709773,47.8260601158,37943.5818797,2.59781216035,35.9420623994
2012-11-27,178.75640139,179.283843599,177.749475635,177.989216209,4633200.0,180.745436874,184.695173055,6.29692350421,-18.1727027618,-3.86508331691,174.44851337,187.042360378,37.6950622117,-80273.8181251,2.6508993197,30.2933372602
2012-11-26,179.451664351,179.787305468,177.701532756,178.756400387,5619200.0,181.394461973,184.863252579,6.90909293338,-15.0320452908,-3.49906996024,174.485369039,188.303554906,42.8403679072,-25768.5644462,2.6560364862,27.768374706
2012-11-23,180.027050449,180.746293752,179.52358757,180.69835187,2474400.0,181.931320733,185.016316017,7.27105279789,-12.7304734684,-3.13818647415,174.660267935,189.202373531,51.1432206035,52015.4420982,2.60123740246,24.4257937172
2012-11-21,178.324860877,178.804361208,176.478828719,178.204997782,3900700.0,182.3859805,185.124542385,7.58245050579,-15.3197255789,-2.83728968106,174.803529994,189.968431006,44.6111815977,68192.8617754,2.614937489,19.3326932463
2012-11-20,176.191127402,178.588581109,176.023305643,177.413833588,5822800.0,182.933113556,185.297975318,7.81862697741,-15.4156263568,-2.54345201731,175.114486579,190.751740534,41.9999766831,121407.33909,2.56870002443,15.7257783525
2012-11-19,174.680738381,175.903444564,174.273176047,175.879465233,5559800.0,183.483671641,185.495585117,7.95711438872,-15.5834478956,-2.2656722508,175.526557252,191.440786029,37.0542727939,77292.3032532,2.57555003388,12.6079000736
2012-11-16,173.793671419,174.321113626,171.731861255,173.673810722,6909300.0,184.040223351,185.736605584,7.95052856085,-16.4944735951,-1.88796512238,176.08969479,191.990751912,23.9024451328,-53013.1659295,2.57726150856,10.1294273189
2012-11-15,174.321113846,175.160220237,172.451104768,173.505989183,7639100.0,184.629311694,186.038950032,7.76284678838,-16.7342158948,-1.53461566293,176.866464905,192.392158482,23.65420927,-61931.7039958,2.53273719797,9.28670449965
2012-11-14,175.423941118,177.246013117,173.817651938,174.872538755,8157000.0,185.226962261,186.353078819,7.51497503579,-13.73739719,-1.11929225973,177.711987226,192.741937297,23.2372287849,-18111.6193095,2.57212462144,8.7833391559
2012-11-13,175.208181137,176.454849873,174.63278026,174.920479499,4842300.0,185.71758359,186.640829509,7.25797520239,-15.0799860348,-0.645926547982,178.459608387,192.975558792,21.6095792324,-8015.99579398,2.52074996407,8.52634943134
2012-11-12,175.66368388,176.502807056,174.824577485,175.495862121,4101900.0,186.256154519,186.934590846,6.98133885057,-17.0458982454,-0.183290759384,179.274815669,193.23749337,21.5133723455,-50707.4765357,2.6012362508,8.24775395069
2012-11-09,174.512916492,176.023305131,173.505990733,175.160221799,11030400.0,186.8649366,187.221293567,6.74757349782,-16.8061531899,0.407059394198,180.117363102,193.612510097,12.1974271131,-320858.326471,3.21943547093,7.2855678013
2012-11-08,179.116021194,180.578470338,175.687662429,176.09522476,11398400.0,187.465156356,187.523594826,6.40670984732,-19.5152723168,1.01248935868,181.058446509,193.871866204,11.727874006,-349179.439338,3.22971123983,11.2464234786
2012-11-07,182.52040179,182.927980901,179.859225821,180.242827998,5971900.0,188.162130368,187.810037916,6.18154281394,-15.1998475398,1.55807705894,181.980587554,194.343673182,13.2995360182,-49324.7448986,3.0362029934,17.369751793
2012-11-06,182.352582084,183.287586626,182.08885978,182.904003625,5581600.0,188.704982066,187.99970407,6.12750162682,-11.7235469911,2.08867417144,182.577480439,194.832483692,20.3644325267,77779.5897588,2.91804122456,24.0633172605
2012-11-05,180.506550812,182.088860665,179.859228723,181.681298331,5039100.0,189.123680172,188.127423786,6.11696577373,-14.9840852569,2.55616943616,183.006714399,195.240645946,24.2609414965,46532.0078645,3.01393901645,29.2450675692
2012-11-02,181.417573103,182.73618221,180.003085029,180.242827998,7908400.0,189.658826074,188.28899084,6.09716348315,-16.4225555898,2.98573231781,183.561662591,195.755989558,20.6196548266,6316.28369533,2.91461576303,32.5351719924
2012-11-01,180.578470019,180.818210592,179.140002607,180.098986476,7374900.0,190.245345917,188.490661571,5.94584991364,-15.2238275567,3.44759005256,184.299496003,196.191195831,20.021430471,8276.05206447,2.82899224758,36.0881835374
2012-10-31,181.729254977,181.873097403,179.068081394,180.098986476,6899300.0,190.789054044,188.700992295,5.67349032319,-14.4566433792,3.92654415113,185.115563721,196.462544367,22.4299287405,-54702.8085358,2.92489138208,39.7728073306
2012-10-26,181.681297932,181.921040904,179.667446416,179.883207659,7684500.0,191.305362736,188.916594792,5.31083711814,-15.2717848349,4.3491434034,185.994525618,196.616199854,26.1127497254,-59685.8216502,2.92660419077,42.9020872341
2012-10-25,182.448482237,182.472461568,180.506549545,181.36963527,4978800.0,191.850783623,189.143009522,4.85935229038,-11.5317454354,4.71468020936,186.991431333,196.710135913,31.7048948501,-54632.8548499,2.90948106228,45.24885599
2012-10-24,184.054770482,184.054770482,180.794231084,181.249754475,6498000.0,192.262631674,189.337843022,4.40563268657,-10.5967424747,5.01168774365,187.856998988,196.668264361,31.2687212084,-107479.124978,2.9163311004,46.2891511923
2012-10-23,183.023866034,183.88694936,181.345655648,182.880023608,7763800.0,192.641086763,189.540564587,3.84389123714,-8.65481028106,5.23450750244,188.797195526,196.484978,38.0619348041,-78089.7789031,2.82728320861,47.5525729693
2012-10-22,185.037737227,185.565179436,182.616301808,184.054771624,8142400.0,192.95018713,189.707505798,3.34558156511,-5.68197159318,5.44459462485,189.604605565,196.295768695,37.7227521079,-1022746.97948,2.80159719652,47.0374367881
2012-10-19,187.938654389,188.370196054,184.294531963,184.702094297,19495400.0,193.153114687,189.849187126,2.932913533,-5.94567462006,5.65718388343,190.220201154,196.08602822,34.9862285413,-1062385.65434,2.84954592968,47.4098306785
2012-10-18,196.5694809,196.761281989,194.028187198,194.627550616,6817600.0,193.365460209,189.978194951,2.47841035372,3.74002286539,5.87926468856,190.887049855,195.843870563,57.9399306069,-96153.2389331,2.23990827987,50.3481399755
2012-10-17,197.264747466,197.744250194,195.562557735,196.593462827,5623700.0,193.231887964,189.861662516,2.50847228569,6.37723500975,5.86496755494,190.723415678,195.740360249,52.6658304309,5760.73770614,2.53616434893,48.2709278347
2012-10-16,197.28872683,197.576409287,196.497562313,197.576409287,4678900.0,193.004129571,189.692935246,2.48131721575,8.19928640859,5.70263614726,190.522812355,195.485446786,56.0544286411,102702.184909,2.46766395825,47.6452885574
2012-10-15,194.435749925,196.737303059,194.124088139,196.161918971,5630700.0,192.711297913,189.495342181,2.40436080277,10.6446997529,5.48700344309,190.30693711,195.115658716,54.5070422535,75305.3033014,2.4505393193,46.049114201
2012-10-12,193.932288104,194.243949892,193.404843497,193.788445678,3411100.0,192.331130065,189.328249687,2.66588101943,8.29518718647,5.32131505349,189.665249045,194.997011084,41.3793200259,4223.76320093,2.44197774461,44.7091655479
2012-10-11,194.148068639,194.963193304,193.428825339,193.428825339,4274400.0,192.03487338,189.21645839,2.94431088375,6.88069962624,5.13783678469,189.090562496,194.979184263,40.0881057269,22082.9520415,2.51218803254,47.2666150444
2012-10-10,194.81934834,195.850255813,193.428822817,193.524723361,6712100.0,191.789134107,189.110878732,3.10634081171,8.87058909806,5.02408887049,188.682793295,194.895474919,44.8840295564,74511.8587966,2.53273834087,50.1324370982
2012-10-09,191.271110264,194.00420505,191.17520972,192.829459944,7048900.0,191.472327354,189.000249194,3.36440092969,7.57596304281,4.88785838146,188.107926424,194.836728283,45.1086785072,76826.5215882,2.39402770446,52.7443192711
2012-10-08,190.096364525,191.726635431,189.712764743,191.462913128,3894900.0,191.201757245,188.904273044,3.55069342107,7.42257580973,4.78848696475,187.651063824,194.752450666,39.0624801014,24940.682284,2.31011597026,55.4505178869
2012-10-05,191.343031823,191.51085358,189.449041023,190.168284317,4166200.0,190.936665252,188.840142747,3.79888145991,5.17644847604,4.60081067736,187.137783792,194.735546712,42.3387007692,37133.5989833,2.35463908128,60.131501301
2012-10-04,189.928543294,190.623804858,189.185318272,190.240205078,4478300.0,190.751792092,188.806853925,3.96019130863,6.72319263618,4.38692881632,186.791600783,194.711983401,45.7324853262,-7671.994086,2.33237730746,65.3790337537
2012-10-03,190.408026212,190.76764906,188.418137253,188.609935945,6337400.0,190.511678069,188.770928108,4.18953764313,6.68666871704,4.1745184939,186.322140426,194.701215712,41.6438106824,-125302.072069,2.29984022079,70.2882107201
2012-10-02,192.973303335,193.117162545,189.497002653,190.000465534,5979500.0,190.272868472,188.77496325,4.48230029366,7.36357096918,3.99202330231,185.790568178,194.755168766,50.7362864806,-64115.2572798,2.36320064022,76.4703213179
2012-10-01,192.829462002,193.764466545,192.302017395,192.541760367,4939800.0,190.009883795,188.744247001,4.70915112946,9.97624369148,3.73828772969,185.300732665,194.719034924,55.8173993651,-162613.547704,2.28271452114,80.6112863652
2012-09-28,192.58971774,192.58971774,188.729817318,191.966374989,9523600.0,189.653589377,188.649065321,4.88462645232,10.2334129767,3.36516447774,184.768962925,194.538215829,53.3834401924,-174122.0761,2.31353883343,83.2280742257
2012-09-27,195.874216981,196.4735804,195.25089341,195.610497077,3840400.0,189.288110342,188.565919568,5.0839464231,15.8043026942,3.01642828878,184.204163919,194.372056765,70.7948103005,21691.9058059,1.92480938001,87.3470941472
2012-09-26,194.699469693,195.802295987,194.675490361,195.442675538,4392000.0,188.72367096,188.389352784,5.23120759621,15.3986099692,2.61629908825,183.492463364,193.954878557,72.2319646034,-30458.1017006,1.95049809694,88.7609557908
2012-09-25,197.144884167,197.360645408,194.531650072,194.627550616,4714600.0,188.173720604,188.212566808,5.3075468453,13.7509331408,2.28171946209,182.866173759,193.48126745,77.298849768,-48852.3559779,2.16284523456,90.1582779867
2012-09-24,195.754358375,197.168846467,195.346796042,196.665383588,3722000.0,187.682615849,188.051780294,5.32441646431,15.0513461456,1.95384121544,182.358199385,193.007032314,88.0718570027,49817.7410135,2.0652347918,90.3019082285
2012-09-21,196.473582497,197.144886315,195.898198405,196.665383588,7247700.0,187.145067773,187.835887115,5.14054613749,15.5746710221,1.55699750196,182.004521635,192.28561391,82.1646641683,65517.4516137,2.07208620043,88.8863030416
2012-09-20,194.435748983,195.442674729,194.36382777,195.322814033,3981400.0,186.588829522,187.614582744,4.90968947483,13.5184906646,1.08791290818,181.679140047,191.498518997,82.7688149609,3476.58817212,2.14058507363,88.3792476683
2012-09-19,195.538576274,196.042039149,194.387808098,194.555629855,3979900.0,186.106026284,187.421382001,4.67823412629,15.2489677193,0.682203006135,181.427792158,190.78426041,78.869090024,49378.6637088,2.13544801576,87.6982204181
2012-09-18,192.661638279,195.202931978,192.565737734,195.154992494,5272900.0,185.561420294,187.2425677,4.54381747534,14.9444170952,0.384143134961,181.017602818,190.105237769,83.2282965723,90714.5800657,2.15321562545,88.1548248339
2012-09-17,191.966376163,193.596644673,191.89445495,192.901380705,5294600.0,185.027691112,187.044249008,4.24293804457,9.1702704174,0.127468741123,180.784753067,189.270629156,75.6427576824,39518.6570972,2.0990733337,86.4055011634
2012-09-14,192.254078463,192.853441888,191.295092189,191.84649695,6395000.0,184.700181454,186.897444618,3.95694845782,6.49784881817,-0.0886284193407,180.743232996,188.657129912,76.288398521,64105.9563535,2.12698181864,86.3579328131
2012-09-13,189.065458992,192.302016671,189.065458992,191.534833889,5666500.0,184.468115425,186.773400521,3.70482000129,6.42407347765,-0.323768379529,180.763295424,188.172935426,78.0636361559,28070.6548549,2.16859007269,84.9771706129
2012-09-12,191.295090507,191.726634567,189.233280342,189.736743217,5363400.0,184.238684229,186.654058946,3.44046865563,4.62598280591,-0.616069868411,180.798215574,187.679152885,72.131519586,-32657.5064867,2.07673322441,82.1465319905
2012-09-11,192.254077271,192.805479631,190.575847704,190.647768917,5595500.0,184.073470558,186.576793894,3.27369907453,5.91759689167,-0.883405140046,180.799771483,187.347169632,76.5855141575,10646.5769932,1.99038782894,80.9593254612
2012-09-10,190.04840458,191.367011294,189.928543883,190.887527751,5008200.0,183.862127811,186.474758113,3.01429353401,6.32386555585,-1.20404731141,180.847834277,186.876421345,78.9824766439,39339.8148636,1.99254198109,79.143047367
2012-09-07,190.360087026,190.360087026,188.777758,190.216227817,4889600.0,183.63627547,186.36415552,2.68761711262,5.7239242222,-1.55344400871,180.948658358,186.323892583,80.5302047507,144943.835023,2.06989793631,75.7166142149
2012-09-06,186.787868079,189.664824516,186.715949263,189.377122879,5925100.0,183.431849605,186.267606363,2.36717997714,5.21784169993,-1.89485848165,181.064669628,185.799029582,78.3722480604,123743.404053,2.05542232081,70.6862788092
